time,current,power
0.8450,1.4115,5.4146
0.8452,1.3845,5.311
0.8454,1.3728,5.2577
0.8456,1.4163,5.4303
0.8458,1.3965,5.3571
0.8460,1.4088,5.3929
0.8462,1.4459,5.5467
0.8464,1.4078,5.3919
0.8466,1.4047,5.3885
0.8468,1.3755,5.2736
0.8470,1.4245,5.4531
0.8472,1.4355,5.501
0.8474,1.4568,5.5885
0.8476,1.4925,5.7103
0.8478,1.5321,5.8742
0.8480,1.4218,5.454
0.8482,1.4156,5.4218
0.8484,1.4509,5.5657
0.8486,1.4758,5.6493
0.8488,1.4741,5.6515
0.8490,1.4467,5.5495
0.8492,1.4098,5.4051
0.8494,1.3913,5.3399
0.8496,1.417,5.4327
0.8498,1.3885,5.3373
0.8500,1.3407,5.1455
0.8502,1.3269,5.0928
0.8504,1.3154,5.046
0.8506,1.401,5.3882
0.8508,1.2426,4.7766
0.8510,1.3201,5.0666
0.8512,1.3446,5.1688
0.8514,1.2679,4.8762
0.8516,1.2812,4.9225
0.8518,1.3295,5.1028
0.8520,1.4213,5.4493
0.8522,1.371,5.2675
0.8524,1.3368,5.1362
0.8526,1.3321,5.1127
0.8528,1.3797,5.3035
0.8530,1.359,5.2132
0.8532,1.4062,5.3942
0.8534,1.4161,5.4407
0.8536,1.3733,5.2705
0.8538,1.41,5.4117
0.8540,1.3663,5.2467
0.8542,1.4077,5.4139
0.8544,1.3307,5.1097
0.8546,1.3257,5.0827
0.8548,1.3515,5.2058
0.8550,1.2551,4.8246
0.8552,1.2904,4.9629
0.8554,1.3788,5.2864
0.8556,1.4509,5.5657
0.8558,1.388,5.3271
0.8560,1.3617,5.2291
0.8562,1.3521,5.192
0.8564,1.4048,5.3974
0.8566,1.3581,5.2207
0.8568,1.322,5.0764
0.8570,1.3381,5.1436
0.8572,1.3323,5.1212
0.8574,1.3252,5.0861
0.8576,1.2902,4.9645
0.8578,1.2801,4.9234
0.8580,1.3009,4.9982
0.8582,1.2967,4.9924
0.8584,1.2869,4.9521
0.8586,1.2809,4.9211
0.8588,1.2928,4.9771
0.8590,1.2867,4.9409
0.8592,1.3698,5.26
0.8594,1.3252,5.0994
0.8596,1.2793,4.9251
0.8598,1.2772,4.9068
0.8600,1.2961,4.9848
0.8602,1.2664,4.8705
0.8604,1.2596,4.8393
0.8606,1.2879,4.9559
0.8608,1.2302,4.7314
0.8610,1.2556,4.8416
0.8612,1.2024,4.6267
0.8614,1.2515,4.8133
0.8616,1.2024,4.6363
0.8618,1.0968,4.2294
0.8620,1.0529,4.0683
0.8622,0.9319,3.6027
0.8624,0.9141,3.5264
0.8626,0.9111,3.5223
0.8628,0.8738,3.3781
0.8630,0.8759,3.3845
0.8632,0.93,3.5899
0.8634,1.038,4.0005
0.8636,1.1283,4.344
0.8638,1.1282,4.3435
0.8640,1.1485,4.424
0.8642,1.1333,4.3585
0.8644,1.184,4.5609
0.8646,1.1969,4.6033
0.8648,1.2924,4.9705
0.8650,1.2581,4.8386
0.8652,1.3387,5.1272
0.8654,1.4393,5.5354
0.8656,1.2539,4.8249
0.8658,1.2134,4.6739
0.8660,1.2071,4.6472
0.8662,1.1451,4.4248
0.8664,0.9984,3.8478
0.8666,1.0333,3.9927
0.8668,0.9762,3.7721
0.8670,0.8949,3.4577
0.8672,0.9391,3.6211
0.8674,1.0509,4.046
0.8676,1.104,4.2571
0.8678,1.0825,4.1719
0.8680,1.0732,4.1361
0.8682,1.1173,4.3015
0.8684,1.1001,4.2396
0.8686,1.1019,4.2468
0.8688,1.0697,4.1163
0.8690,1.1115,4.2858
0.8692,1.0889,4.1945
0.8694,1.0918,4.212
0.8696,0.9885,3.8155
0.8698,0.9205,3.555
0.8700,0.9123,3.5252
0.8702,0.9065,3.4991
0.8704,0.9428,3.6373
0.8706,0.9594,3.6994
0.8708,0.997,3.8465
0.8710,1.0747,4.1332
0.8712,1.1725,4.5142
0.8714,1.1559,4.448
0.8716,1.1544,4.4469
0.8718,1.0545,4.0661
0.8720,1.0425,4.0219
0.8722,1.0322,3.974
0.8724,1.1313,4.3622
0.8726,1.0669,4.116
0.8728,0.9828,3.7877
0.8730,1.0057,3.882
0.8732,0.9886,3.8081
0.8734,1.0237,3.9513
0.8736,1.0081,3.887
0.8738,1.0511,4.0469
0.8740,1.1342,4.36
0.8742,1.2213,4.6971
0.8744,1.2547,4.8232
0.8746,1.2406,4.7689
0.8748,1.3163,5.0545
0.8750,1.3191,5.0655
0.8752,1.2769,4.9084
0.8754,1.2944,4.9755
0.8756,1.2931,4.9682
0.8758,1.2566,4.8354
0.8760,1.2464,4.7888
0.8762,1.2396,4.7726
0.8764,1.2085,4.6505
0.8766,1.1926,4.589
0.8768,1.1803,4.5442
0.8770,1.2311,4.7298
0.8772,1.2051,4.6396
0.8774,1.1765,4.5294
0.8776,1.1933,4.5895
0.8778,1.199,4.6138
0.8780,1.2105,4.6508
0.8782,1.2185,4.6789
0.8784,1.2815,4.9286
0.8786,1.2749,4.8983
0.8788,1.2801,4.9234
0.8790,1.2791,4.9144
0.8792,1.2466,4.7918
0.8794,1.2441,4.7823
0.8796,1.3075,5.0208
0.8798,1.3671,5.2468
0.8800,1.3752,5.2754
0.8802,1.3522,5.1979
0.8804,1.3567,5.2014
0.8806,1.4077,5.4083
0.8808,1.416,5.4374
0.8810,1.3181,5.0669
0.8812,1.3003,4.9984
0.8814,1.3009,4.9982
0.8816,1.3051,5.0144
0.8818,1.3224,5.0858
0.8820,1.3231,5.0807
0.8822,1.3251,5.0936
0.8824,1.2923,4.9752
0.8826,1.2646,4.8562
0.8828,1.2748,4.9003
0.8830,1.3018,5.0015
0.8832,1.3178,5.0787
0.8834,1.1409,4.404
0.8836,1.0435,4.0278
0.8838,0.9761,3.7697
0.8840,0.9172,3.5402
0.8842,0.9323,3.6041
0.8844,0.9074,3.5024
0.8846,0.8758,3.3858
0.8848,0.8789,3.396
0.8850,0.8881,3.4332
0.8852,0.8623,3.3319
0.8854,0.8952,3.4592
0.8856,0.9034,3.489
0.8858,0.8713,3.3651
0.8860,0.8632,3.3352
0.8862,0.8629,3.3308
0.8864,0.8846,3.4198
0.8866,0.8915,3.4466
0.8868,0.9079,3.5025
0.8870,0.9049,3.4983
0.8872,0.8363,3.2331
0.8874,0.8331,3.2173
0.8876,0.844,3.2645
0.8878,0.8354,3.2264
0.8880,0.8585,3.3188
0.8882,0.8427,3.2563
0.8884,0.8135,3.1482
0.8886,0.8139,3.1448
0.8888,0.8166,3.1553
0.8890,0.8071,3.1201
0.8892,0.8051,3.1092
0.8894,0.7978,3.0826
0.8896,0.8016,3.099
0.8898,0.8118,3.135
0.8900,0.7928,3.065
0.8902,0.7392,2.8622
0.8904,0.7242,2.7998
0.8906,0.7279,2.8142
0.8908,0.7641,2.9479
0.8910,0.9329,3.6047
0.8912,0.796,3.0791
0.8914,0.7139,2.7643
0.8916,0.7051,2.7275
0.8918,0.7243,2.7988
0.8920,0.733,2.8367
0.8922,0.7061,2.7313
0.8924,0.6608,2.5586
0.8926,0.6237,2.4123
0.8928,0.6217,2.4084
0.8930,0.6178,2.3922
0.8932,0.5944,2.3028
0.8934,0.5733,2.2231
0.8936,0.5869,2.27
0.8938,0.626,2.4239
0.8940,0.6362,2.4619
0.8942,0.6582,2.5407
0.8944,0.7288,2.8131
0.8946,0.8412,3.2438
0.8948,0.8965,3.455
0.8950,0.9502,3.6583
0.8952,1.0407,4.0048
0.8954,1.0563,4.0627
0.8956,1.0612,4.0877
0.8958,0.9544,3.6803
0.8960,0.9054,3.4839
0.8962,1.0152,3.9005
0.8964,1.1124,4.2762
0.8966,1.103,4.2489
0.8968,0.9674,3.7265
0.8970,0.9612,3.7065
0.8972,0.8956,3.4535
0.8974,0.8941,3.4406
0.8976,1.0092,3.8853
0.8978,1.0468,4.0239
0.8980,1.0525,4.0501
0.8982,0.9786,3.7734
0.8984,0.9319,3.5896
0.8986,0.9198,3.5429
0.8988,0.8798,3.3959
0.8990,0.8348,3.219
0.8992,0.8368,3.2283
0.8994,0.8582,3.3075
0.8996,0.8882,3.4266
0.8998,0.832,3.2097
0.9000,0.8374,3.234
0.9002,0.7747,2.9874
0.9004,0.7993,3.0867
0.9006,0.7983,3.0813
0.9008,0.8329,3.2118
0.9010,0.8515,3.2835
0.9012,0.85,3.2794
0.9014,0.8021,3.0945
0.9016,0.7804,3.0156
0.9018,0.7464,2.881
0.9020,0.8136,3.139
0.9022,0.7828,3.0247
0.9024,0.7636,2.949
0.9026,0.7924,3.0493
0.9028,0.9955,3.8308
0.9030,1.0209,3.9265
0.9032,1.1014,4.2339
0.9034,0.9669,3.7304
0.9036,0.8578,3.3095
0.9038,0.8593,3.3067
0.9040,0.9702,3.7293
0.9042,1.067,4.1015
0.9044,1.1268,4.327
0.9046,1.1855,4.55
0.9048,1.1386,4.3812
0.9050,0.9962,3.8352
0.9052,0.9762,3.7585
0.9054,0.9778,3.7725
0.9056,0.8962,3.4505
0.9058,0.9303,3.5853
0.9060,0.9264,3.5649
0.9062,0.9271,3.571
0.9064,0.8879,3.4203
0.9066,0.9183,3.5353
0.9068,0.9155,3.5285
0.9070,0.9528,3.6722
0.9072,0.9409,3.6188
0.9074,0.9777,3.7681
0.9076,0.8873,3.425
0.9078,0.8166,3.1488
0.9080,0.8067,3.1138
0.9082,0.8218,3.1688
0.9084,0.8369,3.2288
0.9086,0.8045,3.1068
0.9088,0.7806,3.0083
0.9090,0.8005,3.0883
0.9092,0.8228,3.1727
0.9094,0.8968,3.4457
0.9096,1.0539,4.0532
0.9098,1.015,3.9077
0.9100,0.9394,3.6206
0.9102,0.92,3.5383
0.9104,1.0426,4.0161
0.9106,0.9802,3.7698
0.9108,1.0256,3.9487
0.9110,1.003,3.8594
0.9112,1.0502,4.0326
0.9114,1.051,4.0443
0.9116,1.0191,3.9194
0.9118,1.0336,3.973
0.9120,1.0406,4.0043
0.9122,1.0437,4.0058
0.9124,1.1267,4.3242
0.9126,1.1759,4.5129
0.9128,1.2355,4.7371
0.9130,1.2305,4.725
0.9132,1.2031,4.6247
0.9134,1.2036,4.617
0.9136,1.2171,4.6736
0.9138,1.186,4.5472
0.9140,1.2166,4.6693
0.9142,1.1861,4.5547
0.9144,1.1518,4.4184
0.9146,1.2504,4.794
0.9148,1.383,5.2943
0.9150,1.3466,5.163
0.9152,1.2778,4.8964
0.9154,1.3207,5.0664
0.9156,1.278,4.8974
0.9158,1.2687,4.8669
0.9160,1.2701,4.8772
0.9162,1.2578,4.8251
0.9164,1.2982,4.9695
0.9166,1.3466,5.1657
0.9168,1.3439,5.1471
0.9170,1.3288,5.0999
0.9172,1.3009,4.9904
0.9174,1.3248,5.0688
0.9176,1.4691,5.6179
0.9178,1.5464,5.9164
0.9180,1.5113,5.7824
0.9182,1.431,5.4834
0.9184,1.3981,5.3493
0.9186,1.4629,5.6
0.9188,1.4852,5.6913
0.9190,1.3669,5.2408
0.9192,1.363,5.2284
0.9194,1.397,5.3534
0.9196,1.4131,5.4066
0.9198,1.4533,5.5718
0.9200,1.4203,5.4426
0.9202,1.3605,5.2161
0.9204,1.3489,5.1769
0.9206,1.3494,5.1707
0.9208,1.4069,5.3942
0.9210,1.4401,5.5186
0.9212,1.4468,5.5384
0.9214,1.4594,5.5868
0.9216,1.5051,5.7707
0.9218,1.4727,5.6404
0.9220,1.411,5.4127
0.9222,1.3855,5.3093
0.9224,1.4471,5.5451
0.9226,1.4141,5.4274
0.9228,1.3188,5.0641
0.9230,1.3201,5.0534
0.9232,1.4431,5.5213
0.9234,1.428,5.4806
0.9236,1.3817,5.2946
0.9238,1.382,5.3071
0.9240,1.3546,5.1961
0.9242,1.365,5.236
0.9244,1.3695,5.2672
0.9246,1.2775,4.9006
0.9248,1.332,5.1069
0.9250,1.3781,5.2891
0.9252,1.428,5.4778
0.9254,1.4041,5.3889
0.9256,1.3347,5.1281
0.9258,1.3372,5.1376
0.9260,1.3188,5.072
0.9262,1.187,4.5676
0.9264,1.211,4.6576
0.9266,1.2982,4.9799
0.9268,1.402,5.378
0.9270,1.3794,5.2998
0.9272,1.3932,5.3443
0.9274,1.3851,5.3134
0.9276,1.3754,5.2814
0.9278,1.3307,5.115
0.9280,1.2562,4.8289
0.9282,1.2748,4.8978
0.9284,1.3402,5.141
0.9286,1.3766,5.2861
0.9288,1.3946,5.3523
0.9290,1.4083,5.3994
0.9292,1.4531,5.5713
0.9294,1.4695,5.631
0.9296,1.4763,5.663
0.9298,1.4998,5.7533
0.9300,1.4703,5.6373
0.9302,1.4391,5.5205
0.9304,1.4316,5.4973
0.9306,1.3417,5.1654
0.9308,1.2145,4.6734
0.9310,1.2848,4.9389
0.9312,1.2625,4.8557
0.9314,1.1999,4.6219
0.9316,1.176,4.5322
0.9318,1.1397,4.3878
0.9320,1.1139,4.2953
0.9322,1.1148,4.2964
0.9324,1.1219,4.3192
0.9326,1.1347,4.3733
0.9328,1.0796,4.1609
0.9330,1.0629,4.1007
0.9332,1.0696,4.1201
0.9334,1.0583,4.0809
0.9336,1.0597,4.0862
0.9338,1.1141,4.2891
0.9340,1.1505,4.4339
0.9342,1.1435,4.4003
0.9344,1.184,4.5561
0.9346,1.2264,4.7216
0.9348,1.2265,4.7171
0.9350,1.1568,4.4675
0.9352,0.9396,3.6305
0.9354,0.8287,3.2055
0.9356,0.7479,2.8927
0.9358,0.8528,3.2899
0.9360,0.9756,3.7639
0.9362,1.005,3.8811
0.9364,0.9127,3.523
0.9366,0.9455,3.6497
0.9368,1.0181,3.9217
0.9370,1.0446,4.03
0.9372,0.9856,3.8046
0.9374,0.9815,3.779
0.9376,1.1091,4.2723
0.9378,1.0867,4.1881
0.9380,1.0651,4.1029
0.9382,1.0643,4.106
0.9384,0.9983,3.8533
0.9386,0.9984,3.8518
0.9388,0.9585,3.6999
0.9390,0.9292,3.5866
0.9392,0.9002,3.4765
0.9394,0.9034,3.4872
0.9396,0.9408,3.6334
0.9398,0.9146,3.5302
0.9400,0.9815,3.7888
0.9402,0.9709,3.7438
0.9404,0.9622,3.7161
0.9406,0.9282,3.5828
0.9408,0.8965,3.4604
0.9410,0.9307,3.5942
0.9412,0.9232,3.5618
0.9414,0.9559,3.6879
0.9416,0.9869,3.8074
0.9418,0.9638,3.7166
0.9420,0.9445,3.6459
0.9422,0.9744,3.7513
0.9424,1.0664,4.1056
0.9426,1.112,4.281
0.9428,1.133,4.3598
0.9430,1.1552,4.4451
0.9432,1.1745,4.5171
0.9434,1.1894,4.5695
0.9436,1.1944,4.5962
0.9438,1.1731,4.5142
0.9440,1.1548,4.4391
0.9442,1.1645,4.4762
0.9444,1.1818,4.5476
0.9446,1.1233,4.3316
0.9448,0.9455,3.6459
0.9450,0.9435,3.6401
0.9452,0.9877,3.8048
0.9454,0.9754,3.7649
0.9456,0.9406,3.6306
0.9458,0.9413,3.6297
0.9460,0.935,3.609
0.9462,0.9226,3.5576
0.9464,1.0541,4.0541
0.9466,1.1439,4.3995
0.9468,1.1293,4.3478
0.9470,1.1385,4.3785
0.9472,1.1662,4.4875
0.9474,1.1014,4.2449
0.9476,1.0445,4.0212
0.9478,1.1118,4.2783
0.9480,1.144,4.4022
0.9482,1.1309,4.354
0.9484,1.1281,4.3407
0.9486,1.0763,4.1459
0.9488,1.0498,4.0396
0.9490,1.1282,4.3435
0.9492,1.1094,4.2688
0.9494,1.0443,4.0353
0.9496,0.9165,3.5323
0.9498,0.9705,3.7443
0.9500,0.9417,3.6311
0.9502,0.9638,3.7108
0.9504,1.0611,4.0935
0.9506,0.9786,3.7695
0.9508,0.9922,3.8239
0.9510,0.9995,3.8541
0.9512,0.9718,3.7413
0.9514,0.988,3.8097
0.9516,1.0048,3.8686
0.9518,0.99,3.8153
0.9520,0.9744,3.7591
0.9522,0.9584,3.6917
0.9524,1.0432,4.0185
0.9526,1.0347,3.9835
0.9528,0.9891,3.8179
0.9530,0.9012,3.4803
0.9532,0.8812,3.3981
0.9534,0.9308,3.5779
0.9536,1.1413,4.3894
0.9538,1.1633,4.4696
0.9540,1.1096,4.2742
0.9542,1.0536,4.0543
0.9544,1.0313,3.9665
0.9546,1.1576,4.45
0.9548,1.2316,4.7342
0.9550,1.2125,4.656
0.9552,1.1834,4.5538
0.9554,1.142,4.3969
0.9556,1.0772,4.1427
0.9558,1.0973,4.2204
0.9560,1.1591,4.4627
0.9562,1.145,4.4014
0.9564,1.1356,4.3744
0.9566,1.0903,4.1889
0.9568,1.1449,4.4055
0.9570,1.1419,4.3918
0.9572,1.171,4.5038
0.9574,1.1491,4.4218
0.9576,1.1183,4.3053
0.9578,1.1236,4.3258
0.9580,1.0898,4.1935
0.9582,1.1308,4.349
0.9584,1.1427,4.3924
0.9586,1.1466,4.4122
0.9588,1.1663,4.4833
0.9590,1.165,4.4851
0.9592,1.078,4.159
0.9594,1.0514,4.0437
0.9596,1.115,4.2907
0.9598,1.1048,4.2512
0.9600,1.1215,4.3088
0.9602,1.1063,4.2547
0.9604,1.1233,4.3249
0.9606,1.0685,4.1115
0.9608,1.1059,4.2532
0.9610,1.1549,4.4441
0.9612,1.2016,4.6166
0.9614,1.175,4.5213
0.9616,1.1397,4.3855
0.9618,1.1733,4.51
0.9620,1.16,4.466
0.9622,1.1705,4.5019
0.9624,1.1563,4.4517
0.9626,1.1116,4.2729
0.9628,1.1637,4.471
0.9630,1.1612,4.4661
0.9632,1.1507,4.421
0.9634,1.1741,4.511
0.9636,1.1975,4.6057
0.9638,1.2306,4.7279
0.9640,1.2087,4.6534
0.9642,1.1522,4.4291
0.9644,1.2253,4.7075
0.9646,1.1985,4.6095
0.9648,1.1576,4.45
0.9650,1.1858,4.5604
0.9652,1.1822,4.5443
0.9654,1.1668,4.4922
0.9656,1.1591,4.4604
0.9658,1.1653,4.4772
0.9660,1.1555,4.4465
0.9662,1.1048,4.2534
0.9664,1.1507,4.4233
0.9666,1.1825,4.5528
0.9668,1.1809,4.5442
0.9670,1.1721,4.508
0.9672,1.1526,4.4374
0.9674,1.1334,4.3635
0.9676,1.1283,4.3394
0.9678,1.0819,4.1673
0.9680,1.078,4.1504
0.9682,1.1368,4.3678
0.9684,1.1281,4.343
0.9686,1.1068,4.2566
0.9688,1.1261,4.3331
0.9690,1.1408,4.3921
0.9692,1.1448,4.4028
0.9694,1.162,4.4667
0.9696,1.1407,4.3916
0.9698,1.1162,4.295
0.9700,1.1287,4.3364
0.9702,1.1866,4.5661
0.9704,1.1865,4.5609
0.9706,1.2284,4.7169
0.9708,1.3647,5.2214
0.9710,1.4734,5.6433
0.9712,1.4871,5.6954
0.9714,1.4829,5.6823
0.9716,1.4731,5.6477
0.9718,1.4206,5.4521
0.9720,1.4536,5.5674
0.9722,1.4962,5.7275
0.9724,1.5173,5.8172
0.9726,1.4409,5.5214
0.9728,1.3803,5.2976
0.9730,1.316,5.0615
0.9732,1.2944,4.973
0.9734,1.3068,5.0205
0.9736,1.3428,5.1563
0.9738,1.3273,5.1022
0.9740,1.2806,4.9201
0.9742,1.3179,5.0581
0.9744,1.3318,5.1166
0.9746,1.3134,5.0436
0.9748,1.3272,5.1017
0.9750,1.2649,4.8572
0.9752,1.2624,4.8578
0.9754,1.23,4.728
0.9756,1.2515,4.8133
0.9758,1.2404,4.7655
0.9760,1.2712,4.884
0.9762,1.3442,5.1615
0.9764,1.3598,5.2242
0.9766,1.2977,4.9858
0.9768,1.3761,5.276
0.9770,1.4002,5.3714
0.9772,1.4145,5.4232
0.9774,1.4653,5.6178
0.9776,1.4031,5.3851
0.9778,1.3924,5.3442
0.9780,1.3985,5.3675
0.9782,1.3383,5.1472
0.9784,1.2998,4.9965
0.9786,1.3323,5.1132
0.9788,1.3811,5.3115
0.9790,1.3094,5.0305
0.9792,1.2772,4.9119
0.9794,1.268,4.8767
0.9796,1.2879,4.9534
0.9798,1.262,4.8614
0.9800,1.2098,4.6528
0.9802,1.2171,4.6809
0.9804,1.2902,4.9594
0.9806,1.3065,5.017
0.9808,1.3359,5.135
0.9810,1.3443,5.1674
0.9812,1.3401,5.1458
0.9814,1.3361,5.136
0.9816,1.3299,5.1122
0.9818,1.3089,5.0208
0.9820,1.3591,5.2245
0.9822,1.3352,5.138
0.9824,1.2779,4.9097
0.9826,1.3417,5.1547
0.9828,1.2895,4.957
0.9830,1.2557,4.8295
0.9832,1.2736,4.893
0.9834,1.2883,4.9496
0.9836,1.3044,5.0089
0.9838,1.3656,5.2438
0.9840,1.4268,5.4759
0.9842,1.3882,5.3281
0.9844,1.4051,5.3955
0.9846,1.4027,5.3865
0.9848,1.362,5.2327
0.9850,1.32,5.0794
0.9852,1.3189,5.0672
0.9854,1.3248,5.09
0.9856,1.329,5.1115
0.9858,1.3098,5.0272
0.9860,1.3396,5.152
0.9862,1.3302,5.1051
0.9864,1.3809,5.3055
0.9866,1.3906,5.3371
0.9868,1.4528,5.5699
0.9870,1.4817,5.6869
0.9872,1.4695,5.6369
0.9874,1.4659,5.6319
0.9876,1.3955,5.3589
0.9878,1.3908,5.338
0.9880,1.4372,5.5158
0.9882,1.4586,5.5951
0.9884,1.4303,5.4982
0.9886,1.4006,5.3784
0.9888,1.431,5.4892
0.9890,1.4171,5.4473
0.9892,1.3845,5.3138
0.9894,1.4497,5.5609
0.9896,1.4658,5.6285
0.9898,1.4349,5.5072
0.9900,1.425,5.4892
0.9902,1.2436,4.7928
0.9904,1.1911,4.5833
0.9906,1.1882,4.5818
0.9908,1.119,4.3127
0.9910,1.1363,4.3772
0.9912,1.1548,4.4529
0.9914,1.0772,4.1578
0.9916,1.0246,3.9531
0.9918,1.0898,4.2044
0.9920,1.1251,4.3316
0.9922,1.1282,4.3457
0.9924,1.164,4.4836
0.9926,1.1648,4.4846
0.9928,1.1669,4.502
0.9930,1.1407,4.3962
0.9932,1.1039,4.2589
0.9934,1.1321,4.3701
0.9936,1.1272,4.3419
0.9938,1.1832,4.5552
0.9940,1.2374,4.764
0.9942,1.2036,4.6338
0.9944,1.2137,4.6802
0.9946,1.1773,4.5304
0.9948,1.1685,4.5036
0.9950,1.1487,4.4249
0.9952,1.1786,4.5399
0.9954,1.1968,4.6076
0.9956,1.2383,4.7624
0.9958,1.1731,4.5189
0.9960,1.1237,4.3331
0.9962,1.1191,4.3176
0.9964,1.0619,4.0948
0.9966,1.0441,4.0323
0.9968,1.0197,3.934
0.9970,1.0473,4.0405
0.9972,1.0078,3.8901
0.9974,1.0168,3.9271
0.9976,1.0284,3.9654
0.9978,1.0582,4.0804
0.9980,1.0718,4.1394
0.9982,1.0358,3.9961
0.9984,1.0175,3.9274
0.9986,1.0019,3.8652
0.9988,1.0312,3.9763
0.9990,1.066,4.1127
0.9992,1.053,4.0604
0.9994,1.0349,3.9948
0.9996,1.0308,3.979
0.9998,1.0386,4.0071
1.0000,1.0457,4.0322
1.0002,1.0295,3.9758
1.0004,1.003,3.8715
1.0006,1.0508,4.0497
1.0008,1.0263,3.9593
1.0010,1.0414,4.0176
1.0012,1.0317,3.9783
1.0014,1.036,3.995
1.0016,1.0315,3.9752
1.0018,1.0812,4.1671
1.0020,1.0762,4.1475
1.0022,1.0848,4.1831
1.0024,1.1106,4.2802
1.0026,1.1207,4.3149
1.0028,1.1123,4.2891
1.0030,1.0852,4.1824
1.0032,1.0947,4.2169
1.0034,1.1531,4.437
1.0036,1.1848,4.559
1.0038,1.1465,4.4095
1.0040,1.1267,4.3445
1.0042,1.0861,4.1857
1.0044,1.1209,4.3198
1.0046,1.1175,4.3069
1.0048,1.1167,4.2969
1.0050,1.0731,4.142
1.0052,1.0433,4.0211
1.0054,1.0603,4.0886
1.0056,1.0276,3.9584
1.0058,1.1349,4.376
1.0060,1.1037,4.2535
1.0062,1.1678,4.4937
1.0064,1.1794,4.5409
1.0066,1.2026,4.6252
1.0068,1.1953,4.6019
1.0070,1.0899,4.207
1.0072,1.0079,3.8866
1.0074,1.0694,4.1213
1.0076,1.0679,4.1198
1.0078,1.0768,4.1478
1.0080,1.0259,3.9558
1.0082,0.9995,3.8541
1.0084,1.0014,3.8613
1.0086,1.0151,3.9163
1.0088,1.0425,4.0177
1.0090,1.0213,3.9443
1.0092,0.9387,3.6234
1.0094,0.9086,3.5072
1.0096,0.9349,3.6104
1.0098,0.978,3.771
1.0100,0.9217,3.5616
1.0102,0.8968,3.4618
1.0104,0.9929,3.8308
1.0106,0.9128,3.5271
1.0108,0.8573,3.3128
1.0110,0.8519,3.2917
1.0112,0.8806,3.3974
1.0114,1.0059,3.8749
1.0116,1.0926,4.2023
1.0118,1.0936,4.2214
1.0120,0.9196,3.5498
1.0122,0.8857,3.417
1.0124,0.8971,3.4682
1.0126,0.8634,3.331
1.0128,0.9565,3.6903
1.0130,0.9225,3.5626
1.0132,0.9288,3.5833
1.0134,0.9179,3.5412
1.0136,0.9324,3.599
1.0138,1.011,3.8945
1.0140,1.0947,4.2126
1.0142,1.1492,4.4291
1.0144,1.1065,4.2622
1.0146,1.0672,4.111
1.0148,1.0872,4.1857
1.0150,1.097,4.2211
1.0152,1.0524,4.0538
1.0154,1.0603,4.0864
1.0156,1.0547,4.065
1.0158,1.0609,4.0888
1.0160,1.0266,3.9525
1.0162,1.0316,3.9757
1.0164,1.0326,3.9754
1.0166,1.1596,4.4669
1.0168,1.0452,4.0261
1.0170,1.0406,4.0106
1.0172,1.054,4.06
1.0174,0.9939,3.8346
1.0176,0.9651,3.7175
1.0178,1.1042,4.2466
1.0180,1.1238,4.3268
1.0182,1.1045,4.2546
1.0184,1.0866,4.1833
1.0186,1.0549,4.0675
1.0188,0.9967,3.8411
1.0190,0.9858,3.8031
1.0192,0.949,3.6593
1.0194,0.9882,3.8027
1.0196,1.0731,4.1249
1.0198,1.1619,4.4708
1.0200,1.1934,4.5828
1.0202,1.2004,4.6142
1.0204,1.216,4.6766
1.0206,1.2139,4.6661
1.0208,1.1978,4.6066
1.0210,1.2064,4.6376
1.0212,1.174,4.5128
1.0214,1.1116,4.2818
1.0216,1.1196,4.3106
1.0218,1.1479,4.4055
1.0220,1.2256,4.7113
1.0222,1.2323,4.7321
1.0224,1.2175,4.6824
1.0226,1.2404,4.768
1.0228,1.249,4.7938
1.0230,1.2279,4.7224
1.0232,1.2259,4.7148
1.0234,1.2111,4.6508
1.0236,1.2209,4.6908
1.0238,1.227,4.7166
1.0240,1.2178,4.6862
1.0242,1.0959,4.219
1.0244,1.1009,4.2342
1.0246,1.1547,4.4386
1.0248,1.1809,4.5419
1.0250,1.222,4.7024
1.0252,1.1797,4.53
1.0254,1.1837,4.5523
1.0256,1.1705,4.5019
1.0258,1.1897,4.5709
1.0260,1.2162,4.6703
1.0262,1.3066,5.0201
1.0264,1.2861,4.9411
1.0266,1.3048,5.0025
1.0268,1.4467,5.5408
1.0270,1.5077,5.7686
1.0272,1.5328,5.8735
1.0274,1.523,5.8269
1.0276,1.5092,5.7834
1.0278,1.4529,5.5762
1.0280,1.4076,5.3966
1.0282,1.4346,5.4972
1.0284,1.4396,5.5224
1.0286,1.4285,5.4768
1.0288,1.4108,5.4174
1.0290,1.3855,5.3204
1.0292,1.3772,5.2802
1.0294,1.3808,5.3051
1.0296,1.4047,5.3885
1.0298,1.4445,5.5381
1.0300,1.4363,5.5096
1.0302,1.4289,5.484
1.0304,1.4328,5.4963
1.0306,1.4384,5.509
1.0308,1.4628,5.6113
1.0310,1.4225,5.4597
1.0312,1.391,5.3413
1.0314,1.318,5.0691
1.0316,1.2905,4.9634
1.0318,1.2781,4.9183
1.0320,1.2592,4.8353
1.0322,1.2836,4.929
1.0324,1.3215,5.0824
1.0326,1.2824,4.9319
1.0328,1.2001,4.6205
1.0330,1.2446,4.7842
1.0332,1.3045,5.0094
1.0334,1.3511,5.1909
1.0336,1.3428,5.1644
1.0338,1.2453,4.7895
